일자,통화건수,한국은행 기준금리,지점,평균기온(°C),최저기온(°C),최고기온(°C),일강수량(mm),최대 순간 풍속(m/s),평균 풍속(m/s),평균 상대습도(%),1시간 최다일사량(MJ/m2),일 최심신적설(cm),KOSPI지수,KOSDAQ지수
2017-04-15,55983,1.25,108,16.8,10.9,24.3,0,9.4,2.2,59.4,2.7,0,2134.88,618.24
2017-04-16,53578,1.25,108,18.7,12.9,24.4,0,6.3,1.4,52.9,2.31,0,2134.88,618.24
2017-04-17,36438,1.25,108,14.7,11.2,18,5.5,11,2.2,66.5,0.94,0,2145.78,629.47
2017-04-18,39026,1.25,108,11.7,9.4,17.4,7.5,11,2.5,76.5,1.61,0,2148.46,634.73
2017-04-19,38182,1.25,108,12.6,7,18.4,0,10.1,2.9,43.1,2.92,0,2138.4,635.99
2017-04-20,39737,1.25,108,12.9,9.9,18.2,0.1,7.9,2.3,45.4,1.88,0,2149.15,635.8
2017-04-21,47756,1.25,108,13.1,7.6,19.3,0,8.3,2,56.5,2.75,0,2165.04,634.96
2017-04-22,57828,1.25,108,14.8,8.5,22.5,0,10.5,2.1,48.4,2.66,0,2165.04,634.96
2017-04-23,56705,1.25,108,14.9,8.9,21.7,0,10.4,2.4,40,2.98,0,2165.04,634.96
2017-04-24,34720,1.25,108,15.1,8.3,21.3,0,10.7,2.7,39.4,2.78,0,2173.74,626.62
2017-04-25,39438,1.25,108,16,0,20.4,0,9.7,2.8,57,2.64,0,2196.85,632.57
2017-04-26,40228,1.25,108,15.1,10.5,20.2,0,11.8,3.3,36,3.26,0,2207.84,635.11
2017-04-27,40923,1.25,108,13.6,7.9,19.8,0,13.9,3.3,41.8,3.09,0,2209.46,631.11
2017-04-28,50690,1.25,108,14.4,8.9,21.5,0,10.3,3,57.3,3.09,0,2205.44,628.24
2017-04-29,55775,1.25,108,17.1,9.6,23.7,0,9.3,2.7,44.3,3.1,0,2205.44,628.24
2017-04-30,53989,1.25,108,19.3,13.7,27.8,0,9.2,2.6,57.9,2.91,0,2205.44,628.24
2017-05-01,45344,1.25,108,20.1,12.8,28.3,0,7.1,1.9,50.8,3.13,0,2205.44,628.24
2017-05-02,44506,1.25,108,20.7,15.2,28,0,7.2,2.1,42,2.75,0,2219.67,626.43
2017-05-03,51046,1.25,108,21.5,14.5,30.2,0,10.1,2,34.1,3.1,0,2219.67,626.43
2017-05-04,44668,1.25,108,21,14.8,27.5,0,8.2,2,43.6,2.43,0,2241.24,635.11
2017-05-05,54274,1.25,108,20.9,15.5,27,0,11.8,3.2,53.4,2.92,0,2241.24,635.11
2017-05-06,53437,1.25,108,14.9,10,19.3,0,14.8,3.8,32,3.12,0,2241.24,635.11
2017-05-07,54100,1.25,108,16.6,10.9,22.8,0,11.7,3.2,42.6,3.19,0,2241.24,635.11
2017-05-08,44833,1.25,108,17.9,11.1,23.5,0,7.4,2.1,43.6,2.53,0,2292.76,643.39
2017-05-09,60541,1.25,108,17.1,15.3,22.6,2.5,7.1,1.6,62.6,2.17,0,2292.76,643.39
2017-05-10,35795,1.25,108,16.4,14.2,20.8,2.5,8.6,2.5,73,2.11,0,2270.12,642.68
2017-05-11,37083,1.25,108,19.3,13.1,24.8,0,6.5,1.8,65,2.86,0,2296.37,647.58
2017-05-12,46253,1.25,108,19.1,16.8,21.1,0,8.6,2.1,71.6,0.79,0,2286.02,643.73
2017-05-13,59417,1.25,108,16.4,12.4,22.6,6,15.7,3.1,77.8,1.77,0,2286.02,643.73
2017-05-14,56043,1.25,108,15.7,11,20.7,0,12.1,3.7,58.3,3.37,0,2286.02,643.73
2017-05-15,34756,1.25,108,16,12.3,20.1,0,7.6,2.8,61.4,2.65,0,2290.65,645.38
2017-05-16,36231,1.25,108,17.1,13.3,22.3,0,7.2,2,60.5,2.08,0,2295.33,639.11
2017-05-17,37001,1.25,108,18.6,12.3,25.9,0,7.9,2.1,51.5,3.27,0,2293.08,640.01
2017-05-18,38067,1.25,108,20.4,13.9,26.9,0,8.9,2.3,41.9,3.11,0,2286.82,638.12
2017-05-19,46210,1.25,108,21.1,15.1,27.9,0,9.1,2.6,42.6,3.23,0,2288.48,642.45
2017-05-20,57763,1.25,108,20.9,15.4,27.3,0,8.6,2.4,44,3.05,0,2288.48,642.45
2017-05-21,55203,1.25,108,21.5,16,27.6,0,8.3,2.3,48.1,3.2,0,2288.48,642.45
2017-05-22,33505,1.25,108,21.8,15.9,28,0,7.8,2,53.6,2.7,0,2304.03,642.62
2017-05-23,41032,1.25,108,20,17.2,24.4,5,8,1.9,68,1.94,0,2311.74,644.73
2017-05-24,37511,1.25,108,21.8,16.9,27.8,0.1,7.6,2,60.4,2.91,0,2317.34,646.04
2017-05-25,39464,1.25,108,19.2,14.4,24.4,0,11.8,3.3,46,3.04,0,2342.93,643.02
2017-05-26,47932,1.25,108,17.7,12.4,23.2,0,8.2,2.9,41.5,3.41,0,2355.3,646.01
2017-05-27,56540,1.25,108,19.5,13.7,26.4,0,8,2.2,46.1,3.18,0,2355.3,646.01
2017-05-28,55632,1.25,108,21.2,14.4,27.9,0,9.3,2.7,50.6,2.91,0,2355.3,646.01
2017-05-29,33413,1.25,108,22.9,18.1,29.3,0,8.3,2.3,61.8,2.85,0,2352.97,642.98
2017-05-30,40833,1.25,108,23.6,18.6,30.3,0,9.6,2.4,43.5,2.52,0,2343.68,649.06
2017-05-31,37520,1.25,108,23.3,17.7,29.6,0,7.4,1.9,49,2.67,0,2347.38,652.04
2017-06-01,38673,1.25,108,23.3,20,27,0,12.1,3.2,52,2.8,0,2344.61,653.83
2017-06-02,45726,1.25,108,20.5,15.5,25.6,0,8.3,2.8,37.4,3.23,0,2371.72,658.78
2017-06-03,53987,1.25,108,20.5,16.1,26.5,0,9.6,3,44,3.41,0,2371.72,658.78
2017-06-04,51553,1.25,108,21.7,15.1,28.1,0,9.7,2.6,36.9,3.39,0,2371.72,658.78
2017-06-05,39043,1.25,108,24.2,16.4,30.3,0,7.9,1.9,33.3,3.05,0,2368.62,662.32
2017-06-06,53597,1.25,108,19.4,14.5,23.9,15.5,8.8,2.5,60,1.2,0,2368.62,662.32
2017-06-07,35808,1.25,108,17.6,15.1,19.2,12.5,8.9,2.4,91.4,0.55,0,2360.14,666.46
2017-06-08,35655,1.25,108,20.1,15.1,25.9,0,8.9,2.8,67.3,3.2,0,2363.57,669.97
2017-06-09,42553,1.25,108,21.2,17.9,25.7,0.1,10.1,3.3,69.8,2.9,0,2381.69,674.15
2017-06-10,52213,1.25,108,21.5,16.7,27.5,4.5,7.2,2.3,46.8,3.29,0,2381.69,674.15
2017-06-11,51603,1.25,108,22.8,14.8,29.6,0,10.8,2.2,33.8,3.32,0,2381.69,674.15
2017-06-12,32172,1.25,108,22.1,17,28,0,7.6,2.8,45.5,3.21,0,2357.87,664.86
2017-06-13,35333,1.25,108,21.5,18.3,25.9,0,10.2,2.4,63,2.6,0,2374.7,669.23
2017-06-14,36413,1.25,108,21.8,17.8,26.8,0,8.5,2.8,63,3.09,0,2372.64,671.59
2017-06-15,36960,1.25,108,23.1,18,29.6,0,8.7,2.5,62.4,3.09,0,2361.65,669.82
2017-06-16,45516,1.25,108,25.5,20,32.7,0,7.4,2.2,55.8,3.03,0,2361.83,670.7
2017-06-17,55301,1.25,108,24.2,20.6,29.9,0,8.2,2.4,52.3,2.93,0,2361.83,670.7
2017-06-18,52077,1.25,108,24.3,18.6,31.8,0,8,2.3,52,3.12,0,2361.83,670.7
2017-06-19,32556,1.25,108,24.8,19.5,30.2,0,7.2,1.8,50.9,2.46,0,2370.9,675.44
2017-06-20,36138,1.25,108,26,20,32.7,0,7.5,2.1,43.4,2.84,0,2369.23,669.41
2017-06-21,37170,1.25,108,25.4,21.7,31.6,0,9.7,2.9,52.6,3.01,0,2357.53,665.77
2017-06-22,37945,1.25,108,25.3,21.2,30.4,0,8.2,2.5,57.3,3.04,0,2370.37,663.28
2017-06-23,45263,1.25,108,26.7,21.3,34.1,0,9.2,2,53,3.05,0,2378.6,668.93
2017-06-24,56214,1.25,108,24.5,21.5,27.8,3.5,8.3,1.2,60.4,0.87,0,2378.6,668.93
2017-06-25,56763,1.25,108,23.8,21,28.4,1.5,7.2,1.7,75,1.99,0,2378.6,668.93
2017-06-26,37028,1.25,108,23.1,20.1,29.9,29,10,2.2,76.9,3.06,0,2388.66,668.36
2017-06-27,36596,1.25,108,25.2,20.8,30.5,0,7.4,2.2,67.5,2.59,0,2391.95,672.63
2017-06-28,36914,1.25,108,26,22.5,30.5,0,8.1,2.1,63.5,2.3,0,2382.56,665.89
2017-06-29,38304,1.25,108,26.2,21.9,31.5,0,7.1,2.2,64.8,3.01,0,2395.66,668
2017-06-30,46340,1.25,108,25.9,22.2,30.9,0,7,2.2,65.9,2.49,0,2391.79,669.04
2017-07-01,55596,1.25,108,25.3,22.4,30.7,0.5,7.1,2,73.6,2.46,0,2391.79,669.04
2017-07-02,55711,1.25,108,24.3,21.9,26.8,92,13.3,2.5,90.5,0.95,0,2391.79,669.04
2017-07-03,35880,1.25,108,24.7,21.9,27.4,67.5,12.2,3.5,87.6,1.73,0,2394.48,660.97
2017-07-04,37110,1.25,108,26.7,23.8,31.6,0.5,7.6,2,74.5,2.43,0,2380.52,656.19
2017-07-05,39753,1.25,108,27.4,23.3,32.6,0,6.7,1.5,66.9,2.64,0,2388.35,661.54
2017-07-06,43641,1.25,108,27.6,23.9,34.6,34,9.8,1.7,72.3,2.33,0,2387.81,663.79
2017-07-07,52737,1.25,108,26.4,24.4,28.4,16.5,7.9,2,80.8,0.95,0,2379.87,663.77
2017-07-08,54918,1.25,108,26,24.6,27.6,4.5,9.3,2.6,83.3,0.81,0,2379.87,663.77
2017-07-09,56722,1.25,108,26.3,23.8,30.3,32.5,5.9,1,88,1.59,0,2379.87,663.77
2017-07-10,44110,1.25,108,24,22.6,25.4,144.5,11.5,2.3,96.5,0.22,0,2382.1,657.86
2017-07-11,38297,1.25,108,26,22.2,30.9,1,6.7,2.1,81.4,1.93,0,2396,656.01
2017-07-12,50971,1.25,108,27.1,24.9,31.1,0,7.2,2.3,75.9,2.65,0,2391.77,651.1
2017-07-13,38590,1.25,108,27.6,23.1,32.1,0,7.2,1.4,71,2.61,0,2409.49,652.69
2017-07-14,46414,1.25,108,28.7,26.1,33,0,10.1,2.2,68,2.56,0,2414.63,654.11
2017-07-15,56697,1.25,108,25,23.4,27.3,42.5,8.9,2.2,89,1.12,0,2414.63,654.11
2017-07-16,50833,1.25,108,26.2,23.4,28.8,22.5,7,1.4,83.4,1.78,0,2414.63,654.11
2017-07-17,34517,1.25,108,26.8,24,29,7.5,7.4,2,77.3,1.4,0,2425.1,659.89
2017-07-18,37442,1.25,108,26.5,23.9,30.7,2.5,6.1,1.6,80.6,1.6,0,2426.04,664.02
2017-07-19,38765,1.25,108,28.3,24.5,34.1,0,7.2,1.8,71.4,3.03,0,2429.94,671.53
2017-07-20,41806,1.25,108,29.9,26,34.9,0,7.4,2.2,66.1,2.89,0,2441.84,676.51
2017-07-21,50778,1.25,108,29.8,27.3,32.4,0,6.9,2.5,73.1,1.68,0,2450.06,676.6
2017-07-22,60295,1.25,108,29.3,27.5,32.5,0.5,7.1,2.3,75.8,1.74,0,2450.06,676.6
2017-07-23,57278,1.25,108,27,26.1,28.1,133.5,6.6,2.1,89.5,0.59,0,2450.06,676.6
2017-07-24,37732,1.25,108,26.2,25.6,27.3,3,4.4,1.2,82.3,0.78,0,2451.53,677.32
2017-07-25,41177,1.25,108,29.4,24.6,35.4,0,9.1,1.9,64.1,2.68,0,2439.9,670.47
2017-07-26,40998,1.25,108,28.7,24.2,32.8,0,8.3,2.7,55.6,2.99,0,2434.51,667.22
2017-07-27,41275,1.25,108,27.1,24.9,29.7,3.5,5.7,1.9,62.5,1.46,0,2443.24,666.48
2017-07-28,48774,1.25,108,25.5,24.8,26.9,8.5,5.4,1.5,92.1,0.63,0,2400.99,652.95
2017-07-29,51506,1.25,108,27.2,25,30.1,0,7.7,2.3,72.3,1.34,0,2400.99,652.95
2017-07-30,49512,1.25,108,27.9,24.7,32.6,0,7.8,1.9,64.4,2.82,0,2400.99,652.95
2017-07-31,40545,1.25,108,25.7,24.8,27.1,3.5,5.9,1.4,82.3,0.81,0,2402.71,650.47
2017-08-01,42110,1.25,108,28.6,24.1,33,2,6.3,1.7,73,2.91,0,2422.96,653.12
2017-08-02,42756,1.25,108,30,26.6,33,0,4.5,1.3,71.9,1.65,0,2427.63,657.52
2017-08-03,43264,1.25,108,30.2,27.2,33.9,0,6.9,2.2,60.6,3.17,0,2386.85,643.09
2017-08-04,49071,1.25,108,30.3,25.9,35.3,0,8.2,2.1,60.1,3.12,0,2395.45,641.58
2017-08-05,56046,1.25,108,31.4,27.6,34.8,0,8.5,1.9,63,1.99,0,2395.45,641.58
2017-08-06,53446,1.25,108,29.8,28.2,34,5,9.8,1.9,71.9,2.32,0,2395.45,641.58
2017-08-07,38405,1.25,108,29.2,26.4,34.4,0,8.1,2.4,68.1,2.99,0,2398.75,648.39
2017-08-08,38875,1.25,108,28.2,25.5,31,0,7.8,1.9,67.1,1.85,0,2394.73,651.67
2017-08-09,40523,1.25,108,27.6,24.6,32,2.5,7.2,2.3,66.4,2.17,0,2368.39,642.87
2017-08-10,45019,1.25,108,24.8,23.9,26.3,5.5,6.5,2,89.9,0.88,0,2359.47,640.04
2017-08-11,55111,1.25,108,27,23.9,32.4,0.5,7.9,2.3,72.5,2.18,0,2319.71,628.34
2017-08-12,49478,1.25,108,27.8,23.2,32.6,0,6.6,2.1,60.3,2.69,0,2319.71,628.34
2017-08-13,48882,1.25,108,26.3,24.2,28.4,0,8.8,2.8,62.1,1.48,0,2319.71,628.34
2017-08-14,41460,1.25,108,24.6,23.1,27.1,1.5,10,3.6,67.5,1.12,0,2334.22,629.37
2017-08-15,56105,1.25,108,21.9,20.8,24,93.5,9.5,3.6,93.8,0.53,0,2334.22,629.37
2017-08-16,35239,1.25,108,23.3,20.5,26.8,2,8.4,3.7,80.5,1.81,0,2348.26,634.91
2017-08-17,37643,1.25,108,24.8,21.2,27.7,0.5,6.9,2.1,77.1,1.33,0,2361.67,642.11
2017-08-18,43311,1.25,108,26.3,23.9,30.6,0,6.3,1.3,75.6,1.83,0,2358.37,643.58
2017-08-19,50837,1.25,108,26.1,23.1,28.7,0,5.9,2,75.8,1.31,0,2358.37,643.58
2017-08-20,55305,1.25,108,23.2,22,25.8,124.5,8,2.9,95.6,0.7,0,2358.37,643.58
2017-08-21,34809,1.25,108,25.8,23.7,29.2,5,8.1,2.5,82,1.67,0,2355,640.85
2017-08-22,35829,1.25,108,27.3,23.4,31.5,0,6.3,1.9,70.6,2.17,0,2365.33,644.26
2017-08-23,39350,1.25,108,27.2,24.6,30.2,31.5,11.4,2.6,84.1,1.63,0,2366.4,643.71
2017-08-24,38908,1.25,108,26.5,23.9,28.1,14,15.3,4,85.3,0.59,0,2375.84,647.71
2017-08-25,43371,1.25,108,25.3,22.2,30.6,0,8.3,1.7,61.9,3.08,0,2378.51,650.27
2017-08-26,51043,1.25,108,24.2,19,29.2,0,8.2,2,54.5,3.07,0,2378.51,650.27
2017-08-27,51776,1.25,108,22.7,19,26.7,0,5.9,1.4,62,1.92,0,2378.51,650.27
2017-08-28,36428,1.25,108,21.5,18.3,26.5,9,8.4,1.6,73,1.5,0,2370.3,652.92
2017-08-29,35193,1.25,108,19.5,17,24,0,8.4,3.2,51.4,2.78,0,2364.74,653.96
2017-08-30,35647,1.25,108,19.8,16.1,23.9,0,6.5,1.5,56,1.31,0,2372.29,655
2017-08-31,41747,1.25,108,22.2,16.6,27.6,0,6.8,1.6,62.4,2.38,0,2363.19,657.83
2017-09-01,42629,1.25,108,23.3,17.1,29.7,0,7.8,2.2,56,3.01,0,2357.69,661.99
2017-09-02,50891,1.25,108,23.8,18.6,29.6,0,6.2,1.8,59,2.92,0,2357.69,661.99
2017-09-03,48155,1.25,108,23.7,19,29.2,0,5.5,1.6,64,2.63,0,2357.69,661.99
2017-09-04,31556,1.25,108,24.6,19.7,30.1,0,6.6,1.6,53.8,2.74,0,2329.65,650.89
2017-09-05,35815,1.25,108,21.9,20.4,23.7,0,5.8,1.7,62.4,0.77,0,2326.62,648.75
2017-09-06,37571,1.25,108,20.6,18.5,24,2,4.3,1.2,75.5,0.96,0,2319.82,652.59
2017-09-07,35653,1.25,108,22.4,17.8,27.5,0,6.4,1.4,73.3,2.23,0,2346.19,658.48
2017-09-08,43340,1.25,108,24.3,20.4,29.9,0,6.7,1.7,67.5,2.85,0,2343.72,654.29
2017-09-09,51255,1.25,108,23.8,19.2,28.2,0,6,1.4,70.1,2.17,0,2343.72,654.29
2017-09-10,50660,1.25,108,23,19.9,26.1,0.5,5.4,1.4,74.3,1,0,2343.72,654.29
2017-09-11,32207,1.25,108,21.2,18.6,24.6,24,7.6,1.7,79.8,1.31,0,2359.08,656.53
2017-09-12,34496,1.25,108,22.1,17.7,27.9,0,7.7,1.9,58.6,2.78,0,2365.47,660.05
2017-09-13,35744,1.25,108,21.4,15.9,27.5,0,7,1.9,49.3,2.89,0,2360.18,659.09
2017-09-14,36335,1.25,108,22.4,14.8,29.5,0,5.8,1.7,48.8,2.84,0,2377.66,665.41
2017-09-15,43206,1.25,108,22.6,17.8,27.9,0,10.4,3.6,48.4,2.62,0,2386.07,671.3
2017-09-16,51456,1.25,108,22,16.7,27.6,0,11.3,3.7,51,2.93,0,2386.07,671.3
2017-09-17,49263,1.25,108,23.1,19,29.2,0,8.8,2.7,51.3,2.81,0,2386.07,671.3
2017-09-18,31362,1.25,108,21.9,16.4,27.6,0,7.9,2.1,62.8,2.64,0,2418.21,675.87
2017-09-19,35690,1.25,108,22.6,20.1,25.8,8,12.1,3,79.1,1.27,0,2416.05,674.48
2017-09-20,35360,1.25,108,19.5,14.1,24.9,0,9,2.4,48.9,2.83,0,2412.2,668.05
2017-09-21,36374,1.25,108,20.3,14.2,27,0,5.5,1.6,57.3,2.67,0,2406.5,661.11
2017-09-22,43971,1.25,108,20.6,15.4,26.8,0,7.7,2.1,60.8,2.2,0,2388.71,648.95
2017-09-23,50576,1.25,108,21.8,17.6,27.3,0,6.6,1.6,69.8,2.33,0,2388.71,648.95
2017-09-24,50332,1.25,108,22.4,18.8,27.9,0,7.3,1.9,72,2.28,0,2388.71,648.95
2017-09-25,33149,1.25,108,23.4,17.4,30.1,0,5.3,1.4,58,2.35,0,2380.4,642.04
2017-09-26,35582,1.25,108,25.1,19.4,31.4,0,5.7,1.9,57,2.45,0,2374.32,642.4
2017-09-27,36848,1.25,108,22.7,19.9,27.3,0.5,7.5,1.7,66.4,2.45,0,2372.57,649.24
2017-09-28,38885,1.25,108,19.2,14.2,25.3,0,11.6,2.8,49.1,1.69,0,2373.14,648.09
2017-09-29,46828,1.25,108,17.4,11.2,23.5,0,8.8,2.2,39.3,1.7,0,2394.47,652.82
2017-09-30,52147,1.25,108,20,14.7,25.9,0,7.1,1.5,64.9,1.09,0,2394.47,652.82
2017-10-01,48128,1.25,108,18.2,15.5,21.2,4,8.5,2.3,74.8,0.53,0,2394.47,652.82
2017-10-02,40029,1.25,108,22,15.6,29.4,1.5,9.6,2.3,62.3,1.62,0,2394.47,652.82
2017-10-03,26271,1.25,108,17.6,13.4,23.6,0,8.2,2.3,49.8,1.08,0,2394.47,652.82
2017-10-04,16434,1.25,108,16.7,10.7,24.3,0,7.2,1.8,48.5,1.63,0,2394.47,652.82
2017-10-05,29920,1.25,108,18.7,13.9,23.4,0,6.6,2.1,56.4,1.26,0,2394.47,652.82
2017-10-06,42465,1.25,108,18.9,16.2,23.3,0.5,8.4,2.3,66.4,1.13,0,2394.47,652.82
2017-10-07,47121,1.25,108,21.9,16.9,28.8,0,6.4,1.2,67.6,1.59,0,2394.47,652.82
2017-10-08,49655,1.25,108,23,19.3,28.7,0,6.2,1.4,66.9,1.53,0,2394.47,652.82
2017-10-09,46635,1.25,108,22.5,19.8,27.6,0,5.2,1.5,66,1.02,0,2394.47,652.82
2017-10-10,33423,1.25,108,21.4,18.6,24.8,0.4,7.5,1.3,76.9,0.74,0,2433.81,654.59
2017-10-11,35601,1.25,108,15.5,12.2,21.7,20,10.5,2.9,77.1,0.72,0,2458.16,662.31
2017-10-12,36412,1.25,108,11.4,8.8,21.7,0,7.8,2,71,0.72,0,2474.76,666.54
2017-10-13,44815,1.25,108,12.8,6.1,18.9,0,11.8,3.2,51,1.53,0,2473.62,663.08
2017-10-14,53656,1.25,108,14.4,9,20.5,0,11.8,3.2,42.8,1.58,0,2473.62,663.08
2017-10-15,50530,1.25,108,15.8,9,23,0,7.7,1.7,42.5,1.65,0,2473.62,663.08
2017-10-16,32995,1.25,108,16.6,13.6,22,0,6.7,1.7,47.6,1.31,0,2480.05,659.41
2017-10-17,35881,1.25,108,16.2,9.2,23.9,0,4.9,1.3,47.1,1.58,0,2484.37,670.51
2017-10-18,37705,1.25,108,16.5,14.2,19.1,0.1,6.9,2.4,58.8,0.75,0,2482.91,668.42
2017-10-19,36932,1.25,108,17,11.9,23.2,0,6.1,1.8,58.3,1.56,0,2473.06,667.1
2017-10-20,45533,1.25,108,17,11.1,24.2,0,6.4,1.5,58.6,1.47,0,2489.54,672.95
2017-10-21,52700,1.25,108,17.6,11,25.2,0,6.4,1.3,52.8,1.51,0,2489.54,672.95
2017-10-22,52889,1.25,108,16.3,11,23.5,0,12.9,3.1,50.4,1.47,0,2489.54,672.95
2017-10-23,32666,1.25,108,13.7,8.6,20.6,0,6.6,1.4,47,1.46,0,2490.05,675.86
2017-10-24,34968,1.25,108,14.4,9.9,20.9,0,5.4,1.9,54.3,1.43,0,2490.49,687.21
2017-10-25,37600,1.25,108,14.4,9.5,20.6,0,7.7,1.5,59,1.49,0,2492.5,689.14
2017-10-26,38399,1.25,108,14.5,10.7,18.1,0,6.2,1.2,56.5,0.89,0,2480.63,680.61
2017-10-27,44661,1.25,108,16.9,11.9,24.2,0,5.3,1.2,54.4,1.35,0,2496.63,689.97
2017-10-28,53191,1.25,108,17.2,10.6,24.8,0,8.4,2,51.9,1.41,0,2496.63,689.97
2017-10-29,55773,1.25,108,11.5,6.3,17.2,0,12.9,3.3,45.6,1.37,0,2496.63,689.97
2017-10-30,35243,1.25,108,7.7,2.5,13.2,0,8,2.4,27.4,1.45,0,2501.93,689.68
2017-10-31,36608,1.25,108,10.4,3.6,16,0,8.3,1.8,54.3,1.3,0,2523.43,694.2
2017-11-01,36720,1.25,108,14.4,11.5,18.1,0,6.8,2.1,72.4,0.56,0,2556.47,695.77
2017-11-02,37648,1.25,108,15.5,14,18,1,7.1,1.6,78.8,0.71,0,2546.36,694.96
2017-11-03,46412,1.25,108,12.3,6.1,16.6,1.5,10.4,3.2,66,1.15,0,2557.97,701.13
2017-11-04,53579,1.25,108,7.8,4.5,13.7,0,7.7,2.5,47.9,1.35,0,2557.97,701.13
2017-11-05,50487,1.25,108,8.4,2.6,15.4,0,5.7,1.5,52.5,1.35,0,2557.97,701.13
2017-11-06,32755,1.25,108,11.4,8,16.5,0,7.1,1.5,64.5,1.22,0,2549.41,703.79
2017-11-07,35000,1.25,108,14.4,9.2,18.4,0,5.3,1.5,61.4,0.99,0,2545.44,701.14
2017-11-08,36773,1.25,108,13.1,6.9,17.2,0,9.8,3,53.3,1.26,0,2552.4,709.11
2017-11-09,37021,1.25,108,9.4,3.7,16.8,0,4.7,1.2,39.6,1.25,0,2550.57,709.94
2017-11-10,50230,1.25,108,9.8,5.3,15.9,7.5,13,3,56.3,0.55,0,2542.95,720.79
2017-11-11,53342,1.25,108,5.9,2.7,10.7,0,7.8,2.2,42.9,1.33,0,2542.95,720.79
2017-11-12,52470,1.25,108,5.3,0.3,11.4,0,5.9,1.4,57.1,1.06,0,2542.95,720.79
2017-11-13,33627,1.25,108,8.4,3.1,11.8,4.5,8.3,1.9,64.4,0.65,0,2530.35,741.38
2017-11-14,37376,1.25,108,7.5,2.9,11.4,0,12.1,2.4,42.5,1.31,0,2526.64,756.46
2017-11-15,41395,1.25,108,3.2,-1.1,6.5,0,13,2.8,38.3,1.28,0,2518.25,768.03
2017-11-16,42518,1.25,108,1,-3.4,6.4,0,6.2,1.5,30.3,1.3,0,2534.79,780.22
2017-11-17,48765,1.25,108,3,-1.6,5.8,0,8.6,2.2,39.4,0.22,0,2533.99,775.85
2017-11-18,58737,1.25,108,-2.1,-4.8,2.6,0,10.7,3.4,38.5,1.32,0,2533.99,775.85
2017-11-19,53926,1.25,108,-1.6,-6.6,3.5,0,9.2,2.2,37.8,1.31,0,2533.99,775.85
2017-11-20,34966,1.25,108,-0.4,-3.9,4.2,0,6,1.4,55.3,1.31,0,2527.67,785.32
2017-11-21,37748,1.25,108,1.3,-4.2,8.1,0,4.9,1.4,55.6,1.19,0,2530.7,789.38
2017-11-22,41182,1.25,108,4.3,0.6,10.8,0.5,11,2.4,54.8,0.8,0,2540.51,780.9
2017-11-23,45046,1.25,108,0.9,-2.5,4.7,1.2,11.7,2.1,49,1.26,1.5,2537.15,796.8
2017-11-24,50101,1.25,108,-0.4,-2.5,2.9,0,9.1,1.8,62.5,1.14,0,2544.33,792.74
2017-11-25,67684,1.25,108,3,-3.3,7.3,24,7.5,1.8,77.6,0.6,0,2544.33,792.74
2017-11-26,55341,1.25,108,3.3,-0.3,7.6,0,10.5,1.8,71.6,1.21,0,2544.33,792.74
2017-11-27,35493,1.25,108,2.5,-2.9,9.5,0,5.1,1.3,53,1.21,0,2507.81,792.8
2017-11-28,36505,1.25,108,6.4,1.3,11.2,0.5,4.9,1.1,64.1,1.05,0,2514.19,773.12
2017-11-29,39267,1.25,108,3.2,-1.8,8.1,0,8.3,2.8,48.3,1.2,0,2512.9,781.72
2017-11-30,43481,1.5,108,-2.4,-5.2,2.7,0,8.9,3.3,26.8,1.2,0,2476.37,771.42
2017-12-01,49949,1.5,108,-2.2,-7.6,3.1,0,7.4,1.6,49.4,1.16,0,2475.41,787.7
2017-12-02,58102,1.5,108,1.9,-4.6,8.1,0,6.5,1.7,59.9,1.12,0,2475.41,787.7
2017-12-03,54982,1.5,108,4.9,3.1,8.1,4,5.9,1.5,83.1,0.69,0,2475.41,787.7
2017-12-04,35967,1.5,108,-1.2,-6.1,4.5,0.1,12.2,3.4,48.1,1.17,0,2501.67,782.45
2017-12-05,39252,1.5,108,-4.2,-8.2,-0.4,0.1,12.2,3.4,40.1,0.64,0.1,2510.12,774.12
2017-12-06,42526,1.5,108,0.2,-4.5,6,1.2,6.6,3.4,72.6,1.1,1,2474.37,768.39
2017-12-07,41870,1.5,108,0.7,-3.5,4.6,0,8.4,1.7,64.5,1.14,0,2461.98,753.46
2017-12-08,50141,1.5,108,-3.8,-7.1,-0.5,0,7.9,1.8,41.3,1.22,0,2464,744.06
2017-12-09,58333,1.5,108,-0.5,-5.6,5.4,0,4.8,1,46.1,1.13,0,2464,744.06
2017-12-10,61881,1.5,108,1.1,-2.5,6.7,4.1,14.2,2,67.9,0.65,4.3,2464,744.06
2017-12-11,39694,1.5,108,-7,-11,-2.5,0,12,3.5,40.5,1.26,0,2471.49,764.09
2017-12-12,44001,1.5,108,-9.4,-12.3,-5.2,0,7.8,2,42,1.22,0,2461,760.4
2017-12-13,43380,1.5,108,-8.7,-12,-4.4,0,6.7,1.7,42,1.23,0,2480.55,772.22
2017-12-14,42746,1.5,108,-6.6,-11.2,-1.9,0,4.6,0.9,42.9,0.65,0,2469.48,770.35
2017-12-15,50658,1.5,108,-3,-7.5,0.9,0,7,1,52.6,0.42,0,2482.07,771.82
2017-12-16,60159,1.5,108,-5.7,-8.1,-2.6,0,10.2,3,43.1,1.12,0,2482.07,771.82
